,start,end,stock,buy point filter,sell strategy,revenue,trade times,revenue if buy and hold
24,2018-08-20,2023-08-20,COST,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.8294378713989248,31.0,1.3656369842529297
25,2018-08-20,2023-08-20,KO,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.701088040420532,22.0,0.3028860260009766
26,2018-08-20,2023-08-20,CSCO,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.0737773505859378,37.0,0.19051199340820313
27,2018-08-20,2023-08-20,WMT,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.43772979907226545,31.0,0.644071923828125
28,2018-08-20,2023-08-20,TMO,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.1583644663696282,41.0,1.2996320236206054
29,2018-08-20,2023-08-20,PFE,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.181370580184936,37.0,-0.08683197631835937
30,2018-08-20,2023-08-20,MCD,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.7962039280395511,24.0,0.7323659851074219
31,2018-08-20,2023-08-20,CRM,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.172554375976562,62.0,0.402015966796875
32,2018-08-20,2023-08-20,ACN,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,2.1213497747802736,34.0,0.8269200439453125
33,2018-08-20,2023-08-20,BAC,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,2.591238329010007,52.0,-0.0568480073928833
34,2018-08-20,2023-08-20,NFLX,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,2.1255094309692395,70.0,0.23039996337890625
35,2018-08-20,2023-08-20,CMCSA,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.0401930445709227,38.0,0.2913059440612793
36,2018-08-20,2023-08-20,LIN,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.9174822133789065,40.0,1.3659030807495116
37,2018-08-20,2023-08-20,ABT,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.6781708815917962,35.0,0.601677995300293
38,2018-08-20,2023-08-20,ORCL,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.312795216522217,39.0,1.4016240188598632
39,2018-08-20,2023-08-20,AMD,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,14.80337264316559,94.0,4.273499870300293
40,2018-08-20,2023-08-20,DHR,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.5258450087585451,40.0,1.4932170181274413
41,2018-08-20,2023-08-20,DIS,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.385863683227539,47.0,-0.23166698913574219
42,2018-08-20,2023-08-20,WFC,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.978692527618408,55.0,-0.27935697937011716
43,2018-08-20,2023-08-20,TXN,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.31368400576782296,49.0,0.5228860610961914
44,2018-08-20,2023-08-20,PM,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,1.179296097442627,34.0,0.11540398559570313
45,2018-08-20,2023-08-20,INTC,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,0.9114167010345468,57.0,-0.295625
46,2018-08-20,2023-08-20,INTU,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,2.1678680484008783,53.0,1.33708798828125
47,2018-08-20,2023-08-20,CAT,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,2.7171779117736827,47.0,0.9729359252929688
48,2018-08-20,2023-08-20,COP,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,4.191177705459596,60.0,0.6594570602416993
49,2018-08-20,2023-08-20,VZ,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,-0.29774498471069344,41.0,-0.3907540222167969
50,2018-08-20,2023-08-20,overall,"IN_UPTREND, ",SellStrategy.TRAILING_AND_FIXED_SL,3.674821933809204,,1.1272721231117249
trail stop=0.05, fixed stop loss=0.03, profit target=None
maximum market value in a day: ,2269766.708902359
