,start,end,stock,buy strategy,sell strategy,revenue,trade times,revenue if buy and hold
34,2008-03-01,2009-03-01,AMD,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.8724195804347994,21.0,-0.6773820239782333
35,2008-03-01,2009-03-01,DHR,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.17627127462005665,16.0,-0.3162433776855469
36,2008-03-01,2009-03-01,DIS,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.0010868996887211323,15.0,-0.48171198120117187
37,2008-03-01,2009-03-01,WFC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.21600685426330565,34.0,-0.580242015838623
38,2008-03-01,2009-03-01,TXN,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.15388787798309314,22.0,-0.5203719974517822
39,2008-03-01,2009-03-01,INTC,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.06704321995925912,20.0,-0.3627730228424072
40,2008-03-01,2009-03-01,INTU,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.10247587435913065,17.0,-0.1521099433898926
41,2008-03-01,2009-03-01,CAT,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.07779207649230939,20.0,-0.6608239501953125
42,2008-03-01,2009-03-01,COP,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,0.13903636413574222,18.0,-0.5516221687316895
43,2008-03-01,2009-03-01,VZ,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.1505924918823237,19.0,-0.21005279731750487
44,2008-03-01,2009-03-01,overall,BuyStrategy.FOLLOW_BUYPT_FILTER,SellStrategy.TRAILING_AND_FIXED_SL,-0.12280946261911385,,-0.33979140589237217
trail stop=0.05, fixed stop loss=0.03, profit target=None
