Date,close,type,p-b change,bar,ma3,ema9,ma20,zigzag,zz trend,ema12,ema26,MACD,signal,slope MACD,slope signal,buy pt,day of interest
2023-01-30,166.66000366210938,-1.0,-0.06318150994943414,1.0,168.27666727701822,151.4585201131838,131.69399909973146,0,1.0,147.1635669752239,142.7060629762593,4.457503998964597,-2.876901010375763,1.6284914154748265,1.83360125233509,False,
2023-01-31,173.22000122070312,,,,172.59333292643228,155.81081633468767,134.1959991455078,0,1.0,151.17224916683608,144.96635469806995,6.205894468766132,-1.0603419145473838,1.7483904698015351,1.8165590958283793,False,
2023-02-01,181.41000366210938,,,,173.76333618164062,160.93065380017202,137.86149940490722,0,1.0,155.82421139687813,147.66588425096177,8.15832714591636,0.7833918975453649,1.9524326771502274,1.8437338120927487,False,
2023-02-02,188.27000427246094,,,,180.96666971842447,166.39852389462982,141.59299964904784,0,1.0,160.81587183927547,150.67359684514688,10.142274994128599,2.6551685168620116,1.9839478482122388,1.8717766193166467,False,
2023-02-03,189.97999572753906,,,,186.55333455403647,171.1148182612117,145.57499961853028,0,1.0,165.30266012977756,153.5851819475463,11.717478182231275,4.467630449935864,1.5752031881026767,1.8124619330738527,False,
2023-02-06,194.75999450683594,,,,191.00333150227866,175.84385351033654,149.65999946594238,0,1.0,169.83455772624808,156.63516806304924,13.199389663198843,6.21398229258846,1.4819114809675682,1.7463518426525955,False,
2023-02-07,196.80999755859375,,,,193.8499959309896,180.037082319988,153.51199951171876,0,1.0,173.98462539276278,159.6110813590155,14.373544033747294,7.845894640820227,1.1741543705484503,1.6319123482317668,False,
2023-02-08,201.2899932861328,,,,197.6199951171875,184.28766451321695,157.63399925231934,0,1.0,178.18545122251203,162.6984081684316,15.48704305408043,9.374124323472268,1.113499020333137,1.5282296826520412,False,
2023-02-09,207.32000732421875,1.0,0.24396977540300835,8.0,201.8066660563151,188.89413307541733,161.83899955749513,0,1.0,182.6676906227746,166.00371180960101,16.66397881317357,10.83209522141253,1.1769357590931406,1.4579708979402621,False,
2023-02-10,196.88999938964844,,,,201.83333333333334,190.49330633826355,165.50549964904786,0,1.0,184.85573812537055,168.2915849636786,16.564153161691962,11.978506809468417,-0.09982565148160916,1.1464115880558872,False,
2023-02-13,194.63999938964844,-1.0,-0.061161525596227666,2.0,199.61666870117188,191.32264494854053,169.11749954223632,0,1.0,186.3610090891056,170.24331936560228,16.117689723503332,12.8063433922754,-0.4464634381886299,0.8278365828069827,False,
2023-02-14,209.25,,,,200.25999959309897,194.9081159588324,173.00549926757813,0,1.0,189.8823923061663,173.13270311629842,16.749689189867894,13.5950125517939,0.6319994663645616,0.7886691595185003,True,DayType.BUYPT
2023-02-15,214.24000549316406,1.0,0.10069875752659921,2.0,206.0433349609375,198.77449386569876,177.27849960327148,1,1.0,193.62971741185828,176.17768847754772,17.45202893431056,14.366415828297233,0.7023397444426678,0.7714032765033334,False,
2023-02-16,202.0399932861328,-1.0,-0.05694553722096747,1.0,208.50999959309897,199.4275937497856,181.02199935913086,0,-1.0,194.92360600790053,178.0934147596651,16.830191248235423,14.859170912284872,-0.6218376860751391,0.4927550839876389,False,
2023-02-17,208.30999755859375,1.0,0.03103348089890916,1.0,208.19666544596353,201.20407451154725,184.7664993286133,0,-1.0,196.98305086185331,180.33168015217834,16.65137070967498,15.217610871762895,-0.17882053856044422,0.358439959478023,False,
2023-02-21,197.3699951171875,-1.0,-0.05251789433835997,1.0,202.57332865397134,200.4372586326753,187.44749908447267,0,-1.0,197.04258074728932,181.59377755699384,15.448803190295479,15.263849335469413,-1.2025675193794996,0.04623846370651741,False,
2023-02-22,200.86000061035156,,,,202.17999776204428,200.52180702821056,190.2959991455078,0,-1.0,197.62987611083736,183.02090519057592,14.608970920261442,15.132873652427818,-0.8398322700340373,-0.13097568304159424,False,
2023-02-23,202.07000732421875,1.0,0.023813205265778317,2.0,200.1000010172526,200.83144708741222,193.1779998779297,0,-1.0,198.31297322058833,184.431949793068,13.881023427520347,14.882503607446324,-0.7279474927410945,-0.2503700449814943,False,
2023-02-24,196.8800048828125,-1.0,-0.02568418000341316,1.0,199.9366709391276,200.04115864649228,195.00849990844728,0,-1.0,198.09251655323823,185.35402794786387,12.738488605374357,14.453700607031932,-1.14253482214599,-0.42880300041439234,False,
2023-02-27,207.6300048828125,1.0,0.054601786536924594,1.0,202.1933390299479,201.55892789375633,196.49500045776367,0,-1.0,199.5598224500958,187.00410031341562,12.555722136680174,14.07410491296158,-0.182766468694183,-0.37959569407035154,False,
2023-02-28,205.7100067138672,,,,203.40667215983072,202.3891436577785,198.44750061035157,0,-1.0,200.50600464452214,188.38972300974538,12.116281634776755,13.682540257324614,-0.43944050190341954,-0.39156465563696585,False,
2023-03-01,202.77000427246094,,,,205.37000528971353,202.465315780715,199.92500076293945,0,-1.0,200.85431227958966,189.4549290292058,11.399383250383863,13.225908855936465,-0.7168983843928913,-0.45663140138814917,False,
2023-03-02,190.89999389648438,-1.0,-0.08057607567736,3.0,199.7933349609375,200.1522514038689,200.3995002746582,0,-1.0,199.32287868218884,189.56197087122644,9.760907810962408,12.532908646941655,-1.6384754394214553,-0.6930002089948104,False,
2023-03-03,197.7899932861328,1.0,0.03609219282314144,1.0,197.15333048502603,199.67979978032167,200.8754997253418,0,-1.0,199.08705015971867,190.17145401307135,8.915596146647317,11.809446146882788,-0.8453116643150906,-0.7234625000588668,False,
2023-03-06,193.80999755859375,,,,194.16666158040366,198.5058393359761,201.06699981689454,0,-1.0,198.27519591339177,190.44097575718413,7.8342201562076355,11.01440094874776,-1.0813759904396818,-0.7950451981350284,False,
2023-03-07,187.7100067138672,,,,193.10333251953125,196.34667281155433,200.7145004272461,0,-1.0,196.649782190388,190.23868175397547,6.411100436412539,10.093740846280717,-1.4231197197950962,-0.9206601024670427,False,
2023-03-08,182.0,,,,187.84000142415366,193.47733824924347,199.9740005493164,0,-1.0,194.39596954571292,189.62840903145877,4.767560514254143,9.028504779875401,-1.6435399221583964,-1.0652360664053155,False,
2023-03-09,172.9199981689453,-1.0,-0.12573940017890253,4.0,180.87666829427084,189.36587023318384,198.55550079345704,-1,-1.0,191.0919739492871,188.3907489675689,2.7012249817182123,7.763048820243964,-2.0663355325359305,-1.2654559596314376,False,
2023-03-10,173.44000244140625,,,,176.12000020345053,186.18069667482834,196.86150054931642,0,1.0,188.37628602499774,187.2832862619272,1.0929997630705373,6.429039008809279,-1.608225218647675,-1.3340098114346848,False,
2023-03-13,174.47999572753906,,,,173.61333211263022,183.84055648537048,195.74100036621093,0,1.0,186.2383952100041,186.33489437049104,-0.09649916048695673,5.123931374950033,-1.189498923557494,-1.3051076338592464,False,
2023-03-14,183.25999450683594,1.0,0.0597964171141634,3.0,177.05999755859375,183.7244440896636,195.1720001220703,0,1.0,185.780179717209,186.1071240102203,-0.3269442930113087,4.033756241357764,-0.23044513252435195,-1.0901751335922683,False,
2023-03-15,180.4499969482422,-1.0,-0.015333393227232319,1.0,179.39666239420572,183.0695546613793,193.73199996948242,0,1.0,184.9601515989064,185.6880775611849,-0.7279259622785048,3.0814198006305107,-0.40098166926719614,-0.9523364407272537,False,
2023-03-16,184.1300048828125,1.0,0.020393505108375457,1.0,182.61333211263022,183.28164470566597,192.22649993896485,0,1.0,184.83243671950734,185.57266477019436,-0.7402280506870227,2.3170902303670045,-0.012302088408517875,-0.7643295702635062,False,
2023-03-17,180.1300048828125,-1.0,-0.02172378153438792,1.0,181.57000223795572,182.6513167410953,191.13100051879883,0,1.0,184.10898566770814,185.16950477853644,-1.0605191108282952,1.6415683621279447,-0.3202910601412725,-0.6755218682390598,False,
2023-03-20,183.25,,,,182.50333658854166,182.77105339287624,189.87800064086915,0,1.0,183.97683402652228,185.0273192393856,-1.0504852128633217,1.1031576471296916,0.010033897964973448,-0.5384107149982531,False,
2023-03-21,197.5800018310547,1.0,0.09687445997458705,2.0,186.9866689046224,185.73284308051194,189.8885009765625,0,1.0,186.06962907337342,185.95714757950924,0.11248149386418049,0.9050224164765894,1.1629667067275022,-0.19813523065310212,False,
2023-03-22,191.14999389648438,-1.0,-0.0325438195919668,1.0,190.65999857584634,186.81627324370646,189.40300064086915,0,1.0,186.85122366154434,186.34180286224813,0.5094207992962083,0.8259020930405133,0.3969393054320278,-0.07912032343607611,False,
2023-03-23,192.22000122070312,1.0,0.005597736638161773,1.0,193.6499989827474,187.8970188391058,188.91050033569337,0,1.0,187.67718943987646,186.77722496287444,0.8999644770020154,0.8407145698328138,0.3905436777058071,0.014812476792300466,False,
2023-03-24,190.41000366210938,-1.0,-0.009416281069083687,1.0,191.25999959309897,188.39961580370652,188.5870002746582,0,1.0,188.09762239714306,187.04631968133629,1.05130271580677,0.8828321990276051,0.1513382388047546,0.04211762919479134,False,
2023-03-27,191.80999755859375,1.0,0.007352522816861679,1.0,191.4800008138021,189.08169215468396,187.79599990844727,0,1.0,188.66875703736625,187.3991847092813,1.269572328084962,0.9601802248390765,0.21826961227819197,0.07734802581147138,False,
2023-03-28,189.19000244140625,-1.0,-0.013659325116185088,1.0,190.47000122070312,189.10335421202842,186.96999969482422,0,1.0,188.7489486379878,187.53183787462387,1.2171107633639338,1.011566332544048,-0.05246156472102825,0.05138610770497154,False,
2023-03-29,193.8800048828125,,,,191.62666829427084,190.05868434618523,186.5254997253418,0,1.0,189.53834190642237,188.00207246782304,1.5362694385993336,1.1165069537551053,0.31915867523539987,0.1049406212110573,True,DayType.BUYPT
2023-03-30,195.27999877929688,,,,192.78333536783853,191.10294723280757,186.74449996948243,0,1.0,190.42167373301845,188.54117812052482,1.8804956124936325,1.2693046855028107,0.3442261738942989,0.1527977317477054,False,
2023-03-31,207.4600067138672,1.0,0.0965696074670717,3.0,198.8733367919922,194.3743591290195,187.22800064086914,1,1.0,193.0429557300721,189.94257283114277,3.1003828989293254,1.6355203281881139,1.2198872864356929,0.36621564268530316,False,
2023-04-03,194.77000427246094,,,,199.17000325520834,194.4534881577078,187.2760009765625,0,-1.0,193.30865550582422,190.3001603453145,3.0084951605097103,1.9101152946524333,-0.09188773841961506,0.27459496646431947,False,
2023-04-04,192.5800018310547,,,,198.27000427246094,194.07879089237719,187.51950073242188,0,-1.0,193.19655494047507,190.46903749240636,2.72751744806871,2.073595725335689,-0.28097771244100045,0.16348043068325557,False,
2023-04-05,185.52000427246094,,,,190.95667012532553,192.36703356839396,187.69550094604492,0,-1.0,192.01554714539597,190.10244243907707,1.9131047063189044,2.041497521532332,-0.8144127417498055,-0.03209820380335682,False,
2023-04-06,185.05999755859375,,,,187.72000122070312,190.90562636643395,188.30250091552733,0,-1.0,190.94546259358026,189.7289280034857,1.216534590094568,1.8765049352447793,-0.6965701162243363,-0.16499258628755276,False,
2023-04-10,184.50999450683594,-1.0,-0.110623789956222,5.0,185.02999877929688,189.62649999451435,188.85600051879882,0,-1.0,189.955390580235,189.34234033706718,0.6130502431678053,1.6238139968293845,-0.6034843469267628,-0.2526909384153948,False,
2023-04-11,186.7899932861328,1.0,0.01235704757019221,1.0,185.45332845052084,189.05919865283806,189.47150039672852,0,-1.0,189.46840638114236,189.15327759255354,0.3151287885888223,1.3620769551812721,-0.297921454578983,-0.2617370416481124,False,
2023-04-12,180.5399932861328,-1.0,-0.0334600365364647,1.0,183.94666035970053,187.35535757949702,189.33550033569335,0,-1.0,188.0948043665255,188.51525653281865,-0.42045216629315973,1.005571130886386,-0.735580954881982,-0.3565058242948862,False,
2023-04-13,185.89999389648438,1.0,0.029688716127604185,1.0,184.40999348958334,187.0642848428945,189.60800018310547,0,-1.0,187.7571412172884,188.32153337457166,-0.5643921572832653,0.6915784732524557,-0.14393999099010557,-0.31399265763393025,False,
2023-04-14,185.0,-1.0,-0.004841279860318463,1.0,183.8133290608724,186.6514278743156,189.65149993896483,0,-1.0,187.33296564539785,188.07549386534413,-0.7425282199462799,0.40475713461270857,-0.17813606266301463,-0.2868213386397471,False,
2023-04-17,187.0399932861328,1.0,0.01102699073585304,1.0,185.97999572753906,186.72914095667903,189.99699935913085,0,-1.0,187.28789297474168,187.99879011873588,-0.7108971439942025,0.18162627889132638,0.03163107595207748,-0.2231308557213822,False,
2023-04-18,184.30999755859375,,,,185.4499969482422,186.24531227706197,190.04999923706055,0,-1.0,186.82975521841124,187.72554622539204,-0.8957910069808008,-0.03385717828309906,-0.18489386298659838,-0.21548345717442544,False,
2023-04-19,180.58999633789062,,,,183.97999572753906,185.1142490892277,189.20049896240235,0,-1.0,185.86979231371575,187.196986974466,-1.3271946607502514,-0.2925246747765295,-0.43140365376945056,-0.25866749649343046,False,
2023-04-20,162.99000549316406,-1.0,-0.12858206082256005,3.0,175.9633331298828,180.689400370015,187.79249954223633,0,-1.0,182.34982511055395,185.40387723511031,-3.054052124556364,-0.8448301647324964,-1.7268574638061125,-0.552305489955967,False,
2023-04-21,165.0800018310547,1.0,0.012822849668400565,1.0,169.55333455403647,177.56752066222293,186.4354995727539,0,-1.0,179.69292922140022,183.89840498295803,-4.205475761557807,-1.5169592840975585,-1.151423637001443,-0.6721291193650621,False,
2023-04-24,162.5500030517578,,,,163.54000345865884,174.56401714012992,185.04249954223633,0,-1.0,177.05555596453215,182.3170418769432,-5.261485912411047,-2.265864609760256,-1.0560101508532398,-0.7489053256626976,False,
2023-04-25,160.6699981689453,,,,162.76666768391928,171.78521334589303,183.4854995727539,0,-1.0,174.53470091905723,180.71355715783224,-6.178856238775012,-3.0484629355632076,-0.9173703263639652,-0.7825983258029514,False,
2023-04-26,153.75,-1.0,-0.06863340020222425,3.0,158.99000040690103,168.17817067671442,181.7134994506836,-1,-1.0,171.33705462381766,178.71625662762244,-7.379202003804778,-3.914610749211522,-1.2003457650297662,-0.8661478136483143,False,
2023-04-27,160.19000244140625,,,,158.20333353678384,166.5805370296528,180.02899932861328,0,1.0,169.62212351883127,177.34394150271754,-7.721817983886268,-4.676052196146472,-0.3426159800814901,-0.76144144693495,False,
2023-04-28,164.30999755859375,1.0,0.06868291095020325,2.0,159.41666666666666,166.126429135441,178.48049926757812,0,1.0,168.80487337110242,176.37846417352318,-7.573590802420767,-5.255559917401331,0.14822718146550073,-0.5795077212548589,False,
2023-05-01,161.8300018310547,,,,162.11000061035156,165.26714367456373,176.1989990234375,0,1.0,167.7318162110951,175.3008002963033,-7.5689840852082,-5.718244750962705,0.004606717212567446,-0.462684833561374,False,
2023-05-02,160.30999755859375,-1.0,-0.0243442277368033,2.0,162.1499989827474,164.27571445136977,174.47599868774415,0,1.0,166.5899979568641,174.19037046388038,-7.600372507016289,-6.094670302173422,-0.03138842180808865,-0.3764255512107173,False,
2023-05-03,160.61000061035156,,,,160.91666666666666,163.54257168316613,172.87749862670898,0,1.0,165.66999836509294,173.18441714139678,-7.514418776303842,-6.3786199969995065,0.08595373071244694,-0.28394969482608445,False,
2023-05-04,161.1999969482422,,,,160.7066650390625,163.07405673618135,171.66149826049804,0,1.0,164.9823058394236,172.29668231227424,-7.314376472850654,-6.565771292169737,0.20004230345318774,-0.18715129517023055,False,
2023-05-05,170.05999755859375,,,,163.9566650390625,164.47124490066383,170.91149826049804,0,1.0,165.76348918083437,172.13100196014975,-6.367512779315376,-6.526119589598865,0.9468636935352777,0.039651702570871805,False,
2023-05-08,171.7899932861328,1.0,0.07161122763627448,4.0,167.6833292643229,165.93499457775764,170.2754981994629,0,1.0,166.69064365857258,172.1057420583707,-5.415098399798126,-6.303915351638718,0.9524143795172506,0.2222042379601472,False,
2023-05-09,169.14999389648438,,,,170.3333282470703,166.577994441503,169.39349822998048,0,1.0,167.06900523363595,171.88679775008285,-4.8177925164469,-6.006690784600354,0.5973058833512255,0.29722456703836375,False,
2023-05-10,168.5399932861328,-1.0,-0.018918447680400168,2.0,169.82666015625,166.97039421042896,168.79349822998046,0,1.0,167.29531108786622,171.63888630830877,-4.3435752204425455,-5.674067671768793,0.4742172960043547,0.33262311283156176,False,
2023-05-11,172.0800018310547,1.0,0.02100396752070561,1.0,169.92332967122397,167.99231573455413,168.10249862670898,0,1.0,168.03141735604908,171.6715615322159,-3.640144176166814,-5.267282972648397,0.7034310442757317,0.4067846991203954,False,
2023-05-12,167.97999572753906,,,,169.53333028157553,167.9898517331511,167.25149841308593,0,1.0,168.0235063362783,171.39811221335094,-3.3746058770726393,-4.888747553533245,0.2655382990941746,0.37853541911515176,False,
2023-05-15,166.35000610351562,-1.0,-0.03329844064718617,2.0,168.80333455403647,167.66188260722404,166.21699905395508,0,1.0,167.7660447620071,171.02417842743722,-3.2581336654301083,-4.562624775912618,0.11647221164253097,0.32612277762062725,False,
2023-05-16,166.52000427246094,,,,166.95000203450522,167.43350694027143,165.32749938964844,0,1.0,167.57434622515385,170.69053589743896,-3.116189672285117,-4.273337755187118,0.1419439931449915,0.2892870207255003,False,
2023-05-17,173.86000061035156,,,,168.91000366210938,168.71880567428747,164.9909996032715,0,1.0,168.54136997672273,170.92531106135843,-2.383941084635694,-3.8954584210768335,0.7322485876494227,0.3778793341102844,False,
2023-05-18,176.88999938964844,,,,172.42333475748697,170.35304441735965,165.6859992980957,0,1.0,169.82577450178823,171.36713982641695,-1.541365324628714,-3.42463980178721,0.8425757600069801,0.47081861928962354,False,
2023-05-19,180.13999938964844,,,,176.9633331298828,172.31043541181742,166.4389991760254,0,1.0,171.4125783306898,172.0169812755452,-0.6044029448553943,-2.860592430400847,0.9369623797733198,0.564047371386363,False,
2023-05-22,188.8699951171875,1.0,0.1353771457012044,5.0,181.96666463216147,175.62234735289147,167.75499877929687,0,1.0,174.09833475938174,173.2653526712224,0.8329820881593548,-2.121877526688807,1.437385033014749,0.7387149037120402,False,
2023-05-23,185.77000427246094,,,,184.92666625976562,177.65187873680537,169.00999908447267,0,1.0,175.8939762229324,174.19162316020302,1.7023530627293724,-1.357031408805171,0.8693709745700176,0.7648461178836359,False,
2023-05-24,182.89999389648438,-1.0,-0.03160905053764066,2.0,185.84666442871094,178.7015017687412,170.46749877929688,0,1.0,176.97182509578656,174.83668765918682,2.1351374365997344,-0.6585976397241899,0.43278437387036206,0.698433769080981,False,
2023-05-25,184.47000122070312,,,,184.37999979654947,179.85520165913357,171.6814987182617,0,1.0,178.125390653466,175.55026644152136,2.5751242119446545,-0.011853269390421084,0.43998677534492003,0.6467443703337689,False,
2023-05-26,193.1699981689453,,,,186.84666442871094,182.51816096109593,173.1244987487793,0,1.0,180.43994565584745,176.8554317546639,3.5845139011835556,0.7074201647243743,1.0093896892389012,0.7192734341147954,True,DayType.BUYPT
2023-05-30,201.16000366210938,,,,192.93333435058594,186.24652950129862,175.09099884033202,0,1.0,183.62764688758006,178.65577041447466,4.971876473105397,1.5603114264005788,1.387362571921841,0.8528912616762045,False,
2023-05-31,203.92999267578125,,,,199.4199981689453,189.78322213619515,177.2719985961914,0,1.0,186.75108470114947,180.52793502642328,6.223149674726187,2.4928790760657007,1.2512732016207906,0.9325676496651218,False,
2023-06-01,207.52000427246094,,,,204.20333353678384,193.33057856344834,179.61749877929688,0,1.0,189.94630309673585,182.5273475631668,7.418955533569033,3.478094367566367,1.1958058588428457,0.9852152915006664,False,
2023-06-02,213.97000122070312,,,,208.47333272298178,197.45846309489932,182.25599899291993,0,1.0,193.6422566542693,184.85643301928062,8.785823634988674,4.539640221050829,1.3668681014196409,1.0615458534844615,False,
2023-06-05,217.61000061035156,,,,213.03333536783853,201.4887705979898,184.6334991455078,0,1.0,197.32960187828195,187.2826232112118,10.046978667070135,5.641107910254691,1.2611550320814615,1.1014676892038624,False,
2023-06-06,221.30999755859375,,,,217.62999979654947,205.4530159901106,187.10949935913087,0,1.0,201.01889352140682,189.80316945916604,11.215724062240781,6.75603114065191,1.168745395170646,1.1149232303972187,False,
2023-06-07,224.57000732421875,,,,221.16333516438803,209.27641425693224,189.88050003051757,0,1.0,204.6421417987625,192.3784907825033,12.263651016259217,7.857555115773372,1.0479269540184362,1.101523975121462,False,
2023-06-08,234.86000061035156,,,,226.91333516438803,214.3931315276161,193.1965003967285,0,1.0,209.29104315439162,195.52526928826984,13.765773866121776,9.039198865843053,1.502122849862559,1.1816437500696813,False,
2023-06-09,244.39999389648438,,,,234.61000061035156,220.39450400138978,196.8125,0,1.0,214.69242019163664,199.1456192592487,15.546800932387953,10.340719279152033,1.7810270662661765,1.30152041330898,False,
2023-06-12,249.8300018310547,,,,243.02999877929688,226.28160356732278,200.90500030517578,0,1.0,220.09820198231637,202.90001796827136,17.19818401404501,11.712212226130628,1.651383081657059,1.371492946978595,False,
2023-06-13,258.7099914550781,1.0,0.4144887921729501,13.0,250.97999572753906,232.76728114487386,205.52299957275392,0,1.0,226.03847728581817,207.0340900784052,19.004387207412975,13.1706472223871,1.8062031933679634,1.4584349962564715,False,
2023-06-14,256.7900085449219,,,,255.11000061035156,237.57182662488347,210.03649978637696,0,1.0,230.76948209491104,210.71971366851756,20.049768426393484,14.546471463188377,1.0453812189805092,1.3758242408012773,False,
2023-06-15,255.89999389648438,-1.0,-0.010861573388755928,2.0,257.1333312988281,241.23746007920366,214.13849945068358,0,1.0,234.63571467976848,214.0664010928114,20.569313586957094,15.75103988794212,0.5195451605636094,1.2045684247537434,False,
2023-06-16,260.5400085449219,,,,257.7433369954427,245.0979697723473,218.32099990844728,0,1.0,238.62099065902285,217.50889053370847,21.112100125314385,16.823251935416575,0.5427865383572907,1.072212047474455,True,DayType.BUYPT
2023-06-20,274.45001220703125,1.0,0.07248932689717318,2.0,263.6300048828125,250.96837825928412,223.0365005493164,1,1.0,244.13314782025492,221.72675139839905,22.406396421855874,17.939880832704436,1.2942962965414893,1.1166288972878604,False,
2023-06-21,259.4599914550781,-1.0,-0.054618400747766804,1.0,264.81667073567706,252.66670089844294,226.56600036621094,0,-1.0,246.4911237640739,224.52180621741232,21.969317546661586,18.745768175495865,-0.43707887519428823,0.8058873427914293,False,
2023-06-22,264.6099853515625,1.0,0.019848894111198737,1.0,266.17332967122394,255.05535778906687,230.50799942016602,0,-1.0,249.27864093137984,227.49130096809012,21.787339963289725,19.354082533054637,-0.18197758337186087,0.608314357558772,False,
2023-06-23,256.6000061035156,,,,260.22332763671875,255.36428745195664,234.19300003051757,0,-1.0,250.4050048040161,229.647501348492,20.757503455524102,19.63476671754853,-1.0298365077656229,0.280684184493893,False,
2023-06-26,241.0500030517578,-1.0,-0.08903663355146159,2.0,254.08666483561197,252.50143057191687,237.02200012207032,-1,-1.0,248.96577376520713,230.49213110428946,18.473642660917676,19.40254190622236,-2.2838607946064258,-0.23222481132616934,False,
2023-06-27,250.2100067138672,,,,249.28667195638022,252.04314580030695,239.8740005493164,0,1.0,249.15719421884714,231.95271448277668,17.204479736070454,18.96292947219198,-1.2691629248472225,-0.43961243403038,False,
2023-06-28,256.239990234375,,,,249.16666666666666,252.8825146871206,242.62799987792968,0,1.0,250.24685514431295,233.75177194585805,16.495083198454893,18.469360217444564,-0.7093965376155609,-0.49356925474741686,False,
2023-06-29,257.5,,,,254.6499989827474,253.8060117496965,245.30650024414064,0,1.0,251.3627235836494,235.51089994986856,15.851823633780839,17.94585290071182,-0.6432595646740538,-0.5235073167327435,False,
2023-06-30,261.7699890136719,,,,258.5033264160156,255.39880720249158,248.01899948120118,0,1.0,252.9638413421144,237.45601765829844,15.507823683815957,17.45824705733265,-0.34399994996488203,-0.48760584337917123,False,
2023-07-03,279.82000732421875,,,,266.3633321126302,260.283047226837,251.31149978637694,0,1.0,257.09555918551507,240.59409096688512,16.501468218629952,17.26689128959211,0.9936445348139955,-0.1913557677405393,False,
2023-07-05,282.4800109863281,1.0,0.17187308612344027,6.0,274.69000244140625,264.7224399787352,254.55500030517578,0,1.0,261.00085946256326,243.69675170906606,17.304107753497192,17.274334582373125,0.8026395348672395,0.007443292781015742,False,
2023-07-06,276.5400085449219,,,,279.61334228515625,267.0859536919726,257.3165008544922,0,1.0,263.3914977829261,246.1295855487591,17.26191223416697,17.271850112731894,-0.04219551933022103,-0.0024844696412316125,False,
2023-07-07,274.42999267578125,,,,277.81667073567706,268.5547614887343,259.8095001220703,0,1.0,265.08972776644225,248.2259120026126,16.86381576382965,17.190243242951446,-0.39809647033732176,-0.08160686978044751,False,
2023-07-10,269.6099853515625,-1.0,-0.04556083664053853,3.0,273.5266621907552,268.7658062613,261.54699935913084,0,1.0,265.7851520103069,249.80991743586813,15.975234574438758,16.947241509248908,-0.8885811893908908,-0.2430017337025383,False,
2023-07-11,269.7900085449219,,,,271.2766621907552,268.9706467180244,262.8165000915527,0,1.0,266.40128378486304,251.28992418468692,15.111359600176115,16.580065127434352,-0.863874974262643,-0.3671763818145557,False,
2023-07-12,271.989990234375,,,,270.4633280436198,269.5745154212945,263.92449951171875,0,1.0,267.2610847770956,252.82326241058973,14.437822366505884,16.15161657524866,-0.6735372336702312,-0.4284485521856922,False,
2023-07-13,277.8999938964844,,,,273.22666422526044,271.23961111633247,264.8839996337891,0,1.0,268.89784002623236,254.68079807621154,14.217041950020814,15.764701650203092,-0.22078041648506996,-0.3869149250455681,False,
2023-07-14,281.3800048828125,,,,277.0899963378906,273.2676898696285,266.1134994506836,0,1.0,270.81817308109083,256.65851709892274,14.15965598216809,15.443692516596093,-0.05738596785272421,-0.32100913360699934,False,
2023-07-17,290.3800048828125,,,,283.2200012207031,276.6901528722653,267.8375,0,1.0,273.8276856659711,259.1564050829146,14.6712805830565,15.289210129888174,0.5116246008884104,-0.1544823867079188,False,
2023-07-18,293.3399963378906,1.0,0.08801606867559068,6.0,288.3666687011719,280.02012156539035,269.4774993896484,1,1.0,276.8295796154972,261.6885229536536,15.141056661843606,15.259579436279262,0.46977607878710614,-0.029630693608911685,False,
2023-07-19,291.260009765625,,,,291.6600036621094,282.2680992054373,270.3179992675781,0,-1.0,279.04964579243995,263.8790034582441,15.170642334195861,15.241792015862583,0.029585672352254733,-0.017787420416679467,False,
2023-07-20,262.8999938964844,,,,282.5,278.3944781436467,270.48999938964846,0,-1.0,276.56508396229293,263.8064842314471,12.758599730845845,14.745153558859236,-2.4120426033500166,-0.4966384570033462,False,
2023-07-21,260.0199890136719,-1.0,-0.11358835392442805,3.0,271.39333089192706,274.7195803176518,270.26049957275393,0,-1.0,274.01968473942816,263.52600310420445,10.493681635223709,13.894859174132131,-2.2649180956221358,-0.8502943847271052,False,
2023-07-24,269.05999755859375,1.0,0.03476659075024632,1.0,263.9933268229167,273.5876637658402,270.8834991455078,0,-1.0,273.2566559423767,263.9359286193444,9.320727323032315,12.98003280391217,-1.1729543121913935,-0.914826370219961,False,
2023-07-25,265.2799987792969,,,,264.7866617838542,271.92613076853155,272.0949989318848,0,-1.0,272.0294779172875,264.03548937193347,7.993988545354057,11.98282395220055,-1.3267387776782584,-0.9972088517116209,False,
2023-07-26,264.3500061035156,,,,266.23000081380206,270.4109058355284,272.8019989013672,0,-1.0,270.8480207151688,264.0587869076062,6.789233807562596,10.944105923272959,-1.2047547377914611,-1.0387180289275904,False,
2023-07-27,255.7100067138672,-1.0,-0.049617152181157316,3.0,261.7800038655599,267.4707260111962,272.7754997253418,0,-1.0,268.5190954841993,263.440358745107,5.078736739092278,9.771032086436824,-1.7104970684703176,-1.173073836836135,False,
2023-07-28,266.44000244140625,,,,262.1666717529297,267.26458129723824,273.2224998474121,0,-1.0,268.1992350160773,263.6625545744625,4.536680441614806,8.72416175747242,-0.5420562974774725,-1.0468703289644044,False,
2023-07-31,267.42999267578125,1.0,0.045833114286483206,2.0,263.1933339436849,267.2976635729468,273.50550003051757,0,-1.0,268.08089004064715,263.94162406344907,4.139265977198079,7.807182601417551,-0.3974144644167268,-0.9169791560548681,False,
2023-08-01,261.07000732421875,,,,264.98000081380206,266.0521323232012,272.56800003051757,0,-1.0,267.00229269965814,263.72891171239496,3.273380987263181,6.900422278586678,-0.8658849899348979,-0.9067603228308734,False,
